   SAO; m(vis); RA(deg); DEC(deg); RAchange(deg/yr); DECchange(deg/yr)
248621;4.3;39.89760203;-68.26677457;0.00006804;0.00000139
248642;5.7;41.36458535;-63.70451972;0.00001344;-0.0000025
248644;4.9;41.3858398;-67.61668268;0.00004956;0.00001111
248656;5.4;42.25614868;-62.80658625;0.0000567;0.00000778
248701;5.1;44.69893277;-64.07105929;0.00001218;0.00000361
248742;6;46.95486666;-69.26566096;-0.00001932;-0.00000444
248770;5.5;49.44240106;-62.57542806;0.00081438;0.00017999
248774;5.2;49.55361794;-62.50641126;0.00081018;0.00017916
248804;6;51.40067238;-69.33653873;-0.00000672;0.00001694
248819;4.8;52.34445224;-62.93760283;0.0002352;0.00010277
248825;5.8;52.71499793;-66.48980435;0.00000714;-0.00000056
248877;3.8;56.04994064;-64.8070565;0.00020622;0.00002028
248912;6;59.01662091;-63.46352843;0.00004494;0.00001306
248918;4.4;59.68642142;-61.40030553;0.00000588;-0.00000556
248925;4.5;60.22418834;-62.15951384;0.00000126;0.00000722
248927;4.8;60.32570504;-61.07889156;0.00003906;0.00002555
248969;3.4;63.60631014;-62.47380021;0.00002814;0.00001333
248973;5.4;63.70299795;-62.19208306;0.00000588;0.00002444
249009;5.2;65.472361;-63.38643636;0.0000567;0.00004778
249016;5.6;66.27194452;-61.23844145;-0.00001386;0.00000389
249029;5.8;66.94147001;-62.52096382;-0.00001092;0.00000389
249054;5.9;68.39152873;-62.82376697;-0.00007056;-0.00000639
249066;4.8;69.19003279;-62.07738604;-0.00003864;-0.00002333
249198;5.2;76.89209004;-63.39955882;0.00001218;-0.00001111
249225;4.8;78.43896949;-67.18535474;0.00000966;0.00000972
249309;5.3;83.2481045;-64.22766991;0.00002436;-0.00000306
249311;3.8;83.40633372;-62.48992497;0.00000126;0.00000194
249346;4.5;86.1934352;-65.73554869;-0.00001848;0.0000025
249368;5.1;87.47331852;-66.9012432;-0.00001176;0.00000444
249390;4.5;88.52556105;-63.08978907;0.0000903;0.00015055
249448;5.8;91.53933674;-66.03965417;0.00001218;0.0000075
249451;5;91.76416203;-62.15471646;0.00001134;-0.00002111
249461;5.2;92.18437458;-68.84335768;-0.00004074;0.00000611
249469;4.9;92.81230389;-65.58952347;-0.00001638;0.00003194
249532;5.6;95.65912994;-69.98411133;0.00001596;0.00000806
249535;6;96.05723834;-60.28116615;-0.00002352;0.00001
249550;5.4;96.36924262;-69.69025549;-0.00001092;0.00005611
249647;3.3;102.0477033;-61.9414168;-0.00004074;0.00007444
249704;5.1;104.9602585;-67.91625491;-0.00002478;0.00006694
249809;4;109.2073934;-67.95739387;-0.00000672;-0.00000028
249975;5.8;117.3034297;-60.28368831;-0.00003528;0.00004222
249978;5.9;117.420638;-66.19601785;-0.00000252;-0.00000056
250019;5.6;119.0774383;-60.52636352;-0.0000063;0.00000389
250035;5.7;119.4455346;-60.30322446;0.00029232;0.00003167
250055;5.9;119.7103386;-60.82443289;-0.0000042;0.00000417
250063;5.1;119.9067222;-60.58708561;0.00000168;0.00000306
250069;5;120.083222;-63.56742577;0;0.00000611
250128;4.5;121.9825726;-68.61721631;-0.00002016;0.00000694
250131;4.8;122.2525939;-61.3020249;-0.00009408;-0.00007778
250164;5.3;123.8163401;-62.91589747;-0.00001386;-0.00000611
250186;5;124.5787902;-65.61324851;0.00001806;0.00000556
250202;6;125.2820366;-64.10612317;-0.00000252;-0.00000694
250226;6;126.4651994;-64.60085636;-0.00000756;0.00000194
250228;3.6;126.4341909;-66.13703755;-0.00002478;-0.00004361
250235;5.6;126.8206414;-70.09345005;-0.00000714;0.00001333
250288;5.4;129.3289673;-62.85347255;0.00000042;-0.00000611
250317;6;131.1247718;-65.82556268;-0.00004326;0.00002778
250347;5.4;132.6449474;-66.79300971;0.00006342;0.00002694
250369;6;133.4530141;-60.35421313;-0.0000042;0.00000056
250374;4;133.7617061;-60.64465529;-0.00001386;0.00001083
250417;5.8;135.1906152;-60.96401634;-0.00000336;0
250421;5.8;135.2853023;-68.68377742;0.00000924;0.00000139
250422;4.2;135.6118734;-66.39620135;0.00000042;-0.00002722
250471;4.2;137.8194079;-62.31716667;-0.00002562;0.0000025
250495;1.8;138.3003826;-69.71723609;-0.00012474;0.00003
250526;5.4;139.3215456;-68.68943824;-0.00008358;-0.00000556
250529;5.9;139.4655374;-67.05091301;-0.00000252;0.00000389
250544;4.9;140.237796;-62.40476679;0.00000336;-0.00000139
250563;5.1;141.0236795;-61.64896643;0.00000924;-0.00001417
250575;6;141.3629382;-61.95031083;-0.00007686;0.00001722
250590;6;142.1958381;-62.27303057;-0.00004578;0.00000861
250614;4;143.0610677;-62.78883085;-0.00002184;0.00000556
250653;4.7;144.8373687;-61.32804693;-0.00002394;0.00000583
250683;4.2;146.3114688;-62.50796971;-0.00001092;0.00000167
250695;3.1;146.7753986;-65.0719092;-0.00000798;0.00000306
250696;6;146.7779775;-65.07246783;-0.00000714;0.00000639
250721;5.6;147.7319445;-62.74519724;-0.0000042;0.00000194
250836;5.4;152.1776878;-65.81535945;-0.00004914;0.00001194
250840;5.4;152.3411962;-61.54913882;-0.00005544;0.00002028
250880;5.4;153.3774756;-66.37299598;-0.0000273;0.00000111
250885;3.6;153.4343176;-70.03792526;-0.00003024;0.00000222
250905;3.4;154.2705429;-61.33233323;-0.0000168;0.00000167
250940;5.3;155.7420349;-66.90170157;-0.00001974;0.00000111
250979;5.3;157.2193647;-64.17224539;-0.0000084;0.00000167
251006;3.6;158.0059025;-61.68538594;-0.00001344;0.0000025
251059;5.8;160.0471908;-65.10044251;-0.00001764;0.00000083
251078;5.2;160.5583868;-64.46633155;-0.00001722;0.000005
251083;3;160.7389494;-64.39442876;-0.00001596;0.00000333
251090;4.5;160.8839078;-60.56660523;-0.00001806;0.00000167
251096;5.1;161.0288908;-63.96107542;-0.00001176;0.00000361
251115;5.5;161.5686871;-64.51498428;-0.00001596;-0.00000139
251117;5.4;161.6239289;-64.26322024;-0.00000546;0.00000333
251120;5.1;161.7132496;-64.38335635;-0.00001512;0.00000333
251173;6;163.6233168;-61.82666363;0.00000168;-0.00000111
251269;4.8;166.6348843;-62.42405313;-0.00002604;0.00000361
251286;5.4;167.1408309;-61.94699168;-0.00001512;0.00000306
251316;4.7;168.1501474;-60.31757419;-0.00000378;0.00000111
251320;5.5;168.1886685;-64.17004237;-0.00002856;-0.00000028
251383;5.7;170.8408321;-64.95507905;-0.00000084;-0.00000139
251402;5.3;171.4299114;-63.97281189;-0.00019992;-0.00002167
251406;5.5;171.6470487;-61.11523314;-0.0000147;0.00000056
251451;5.9;173.0831576;-66.96212686;-0.00000294;-0.00000028
251472;3.3;173.9451328;-63.01978908;-0.00002646;-0.00000083
251479;5.8;174.0928912;-61.05237163;-0.00001218;0.00000222
251486;5.1;174.2525454;-61.28336365;-0.0001302;0.00000194
251501;5.9;174.4516042;-67.62044644;-0.00006216;-0.00000306
251505;5.3;174.5303292;-61.82643043;-0.000042;0.000005
251522;5.1;174.8726917;-65.39782318;-0.00002856;-0.00000167
251535;4.9;175.2233294;-62.08990288;-0.00001218;0.00000222
251555;5.2;175.8799879;-62.48938066;-0.00000504;0.00000083
251575;3.8;176.4016966;-66.72872096;-0.00007224;0.00001083
251579;4.2;176.6281634;-61.17844989;-0.00001806;-0.00000472
251597;4.7;177.0597635;-66.81487952;0.00000966;-0.00000417
251602;4.5;177.4209304;-63.78851708;-0.00001638;0.00000083
251604;4.9;177.4846175;-70.22570308;-0.00002268;0.00000083
251605;5.6;177.6133761;-62.64948632;-0.00000756;-0.00000056
251617;5.1;177.9634259;-65.20611774;-0.00002604;-0.00000278
251640;6;178.7492928;-63.27893626;-0.00001638;0.00000306
251659;5.7;179.4169849;-62.44878601;-0.00001344;-0.00000167
251664;5.7;179.6990057;-64.33928958;-0.00000084;0.00000306
251705;4.5;180.7565269;-63.31291152;-0.00009366;0.00000222
251717;5;181.0799107;-63.16565616;-0.0000126;0.00000222
251720;5.4;181.1611401;-68.32914105;-0.00004116;-0.00000333
251723;6;181.2378775;-60.96910765;-0.00002226;-0.00000889
251742;4.3;181.7201649;-64.61369521;0.00001848;-0.00000917
251830;4.2;184.3923241;-67.96074625;-0.00018228;-0.00000694
251841;4.3;184.6088908;-64.00312824;-0.00003192;-0.00000278
251862;3.6;185.339858;-60.40126043;-0.00010206;0.00002417
251866;5.3;185.5308873;-67.52216867;-0.000021;-0.00000167
251868;5.8;185.5495457;-68.30755486;-0.0000126;-0.00001583
251903;5.1;186.6286915;-63.12253935;-0.00002478;-0.00000694
251904;1.6;186.6498502;-63.09905037;-0.00001848;-0.00000333
251974;2.9;189.2957176;-69.13548318;-0.00003738;-0.0000025
251996;5.9;190.5215222;-69.40759411;-0.00000294;-0.00000056
252002;6;190.7093516;-63.05910316;-0.00001218;-0.00000472
252016;4.7;191.4078934;-60.98124691;0.0000567;-0.0000175
252019;3.3;191.5704726;-68.10821074;-0.0000294;-0.00000472
252047;6;192.5499357;-60.40086051;-0.00000378;-0.00000472
252054;5.9;192.8241064;-60.32961032;-0.00001428;0.00000194
252069;5.8;193.3408772;-60.32853545;-0.00000714;0
252162;5.6;197.0292371;-65.30628168;-0.0000105;-0.0000025
252196;6;198.2036291;-66.22689054;0.00001638;0.00000167
252224;5;198.812142;-67.89464122;-0.00003066;-0.00000278
252240;4.8;199.304192;-66.78367967;-0.00001386;-0.00000389
252284;4.6;200.6579801;-60.98830805;-0.00002268;-0.00000333
252293;4.5;201.0022258;-64.53585944;0.00001848;-0.00000722
252304;5.5;201.3074887;-64.48527011;-0.00010794;-0.00000722
252387;5.6;204.3010607;-61.69193313;0.0000798;-0.00003139
252400;5.8;205.0454151;-64.57698693;-0.00003822;-0.00000333
252481;5.7;207.947645;-69.40138325;0;-0.00000139
252511;5.7;208.7037582;-67.65246562;-0.0000252;-0.0000075
252531;4.7;209.412179;-63.68660906;-0.00002604;-0.0000075
252582;0.9;210.9561673;-60.37300215;-0.0000147;-0.00000528
252678;5.9;214.1610932;-66.58793773;-0.00001092;-0.00000139
252703;5.3;214.9645144;-61.27320797;-0.00009954;-0.00002583
252735;5.7;216.2757901;-68.19547167;-0.00001512;-0.00000194
252745;5.8;216.7791652;-65.8216511;-0.00002016;-0.00000333
252767;5.8;217.8186319;-67.71733535;0.00002604;-0.00001833
252838;0.1;219.9007745;-60.83539701;-0.00207858;0.00019416
252853;3.4;220.6267329;-64.97521795;-0.00012726;-0.000065
252869;5.3;221.3221206;-62.87575316;0.00003864;-0.00002333
252894;6;222.1848836;-66.59397385;-0.00001512;-0.00000694
252928;5.8;223.1461089;-63.80997264;-0.00001512;-0.0000025
252965;5.4;224.1834717;-62.78086674;-0.00000714;0
253005;5.2;226.2007181;-64.03156759;0.000063;0.00000111
253024;6;226.9868314;-65.27563702;0.00000462;-0.0000025
253031;5.8;227.3747314;-67.08420989;-0.00000294;-0.00000083
253082;6;229.1519234;-60.90399097;-0.0000147;0
253084;5.2;229.2364988;-60.95744967;-0.00001092;-0.0000025
253088;4.8;229.4119609;-63.61053112;-0.00000126;0.00000278
253097;3.1;229.7274986;-68.67946362;-0.00005376;-0.0000075
253101;5.5;229.7036905;-60.49638579;-0.00001554;-0.00000056
253136;5.6;230.793491;-60.65707186;-0.00005124;-0.00000556
253155;6;231.5613831;-68.30911903;0.00009198;0.00000306
253174;5.7;231.8869453;-64.53171466;-0.00002226;-0.00000667
253226;4.1;234.1800212;-66.31723742;0.0000147;-0.00001694
253297;5.8;236.9734263;-65.44261245;-0.00000336;-0.00001167
253342;5.2;238.8731064;-68.60316051;-0.00001134;-0.00000278
253346;3;238.7856398;-63.43061429;-0.00012012;-0.00010972
253349;6;238.8848228;-60.17777416;-0.00002898;-0.00002083
253353;6;239.0249649;-60.48269094;-0.00001932;-0.0000225
253362;5.9;239.7421983;-65.03791503;-0.00000882;-0.00000528
253474;4;243.8595329;-63.68568373;0.00000126;-0.00000333
253554;4.9;247.1172552;-70.08451935;0.00016086;0.00002944
253555;5.3;246.9886302;-64.05795345;0.0000294;0.0000075
253582;5.1;247.7058762;-61.63338312;-0.00000588;-0.00000139
253614;5.4;248.9364931;-65.49569816;0.00001806;-0.00001111
253649;6;250.3471684;-68.29614956;-0.00000504;-0.00000333
253688;5.3;251.6668317;-67.10977699;-0.00001008;-0.00000417
253700;1.9;252.16649;-69.02767999;0.0000147;-0.00000889
253756;6;254.8910205;-69.26829427;-0.0000168;-0.00000444
253827;5.9;258.3231088;-67.19672394;-0.0001302;-0.00002583
253882;4.7;260.4980098;-67.77038267;-0.00002604;0.00000056
253903;5.9;261.004185;-62.86416681;-0.00000462;-0.00000222
253908;6;261.0779894;-60.67355242;-0.00000462;-0.00000056
253945;3.8;262.7749105;-60.6837992;-0.00003066;-0.00002639
254020;3.6;266.4334284;-64.72380112;-0.00000756;-0.00001444
254057;5.8;267.8979125;-60.16438241;-0.00000252;-0.00000778
254147;4.4;272.1451264;-63.66837295;0.00000966;-0.00005167
254157;5.5;272.6088935;-62.00225005;-0.00005208;0.00006194
254189;5.6;273.9203273;-63.05551702;-0.00001428;-0.00000861
254226;4.3;275.8065486;-61.49394978;-0.0000021;0.00000056
254273;4.8;277.8434532;-62.27825537;-0.00000168;-0.0000125
254353;5.8;280.9052462;-64.5511259;0.00000168;-0.00001
254358;4.9;281.3612337;-64.87143979;0.00001008;-0.00004361
254374;5.9;282.157784;-65.07783702;-0.00002982;-0.00002305
254393;4.4;283.0542221;-62.1877664;-0.0000042;-0.00000556
254413;4.2;284.2376599;-67.23358233;-0.00000672;0.00000333
254423;5.1;284.6519143;-60.20057445;-0.00007224;0.00000861
254446;5.9;285.8738733;-68.75527742;-0.00001134;-0.00000083
254475;5.3;287.4697985;-68.42470243;0.00011088;-0.00001444
254515;5.6;289.3000699;-66.66154622;-0.00000168;-0.00000583
254590;6;292.7954632;-68.43380787;0.00000714;-0.00000306
254627;6;295.4062471;-65.85424553;0.00001848;-0.00001806
254693;5.8;299.6728448;-69.1639718;0.0000588;-0.00002778
254702;5.7;300.0959617;-66.94936021;-0.0000147;-0.00005472
254707;5.2;300.4683242;-66.94405176;0.00002184;-0.00002028
254721;6;301.3867994;-67.32084326;0.00061278;-0.00018638
254733;3.6;302.1813248;-66.18204569;0.00083328;-0.0003136
254823;4.8;308.8952936;-60.58169121;0.00003864;-0.00005055
254835;5;309.397065;-61.52982497;0.0000315;-0.00001861
254846;5.3;310.010844;-60.54890484;0.00017472;-0.00015805
254854;5.4;310.4880985;-66.7607241;0.0000063;-0.00000694
254862;3.6;311.239561;-66.20310705;-0.0000315;0.00000417
254871;5.5;312.3252282;-68.77659948;-0.00005796;-0.000015
254941;5.8;317.1372257;-63.92887002;0.00000462;-0.00000306
254999;4.3;321.6110651;-65.36633169;0.0000546;0.0002211
255003;5.3;322.1870695;-69.50551378;0.00006174;-0.00001389
255080;5.6;327.5008213;-64.71201766;0.00000084;-0.000005
255087;5.5;327.6966337;-69.62957237;-0.00002436;-0.00000139
255101;5.9;328.7981133;-61.8864581;0.00002982;-0.00002333
255193;2.9;334.6259195;-60.25961319;-0.00003612;-0.00001194
255222;4.8;336.833462;-64.96649811;0.00004704;0.00000083
255227;5.7;337.157087;-67.48902706;0.00010962;-0.00001944
255247;4.9;338.2502668;-61.98228876;0.00002142;-0.0000075
255395;5.6;346.2172323;-68.82006063;0.00002772;0.00001917
255446;5.7;349.2402916;-62.00130524;0.00010248;-0.00000806
255455;6;349.5826335;-67.47096284;0.00000882;0.00000528
255497;5.7;352.2542593;-63.11050895;0.00002352;-0.00000222
255557;5.7;356.0502441;-64.40455923;0.00000798;0.00000806
255606;6;359.3319745;-62.95639185;0.00004074;0.00000667
255609;5.2;359.3966534;-64.2984285;0.00005544;-0.00001889
255619;4.7;359.9793122;-65.5771344;0.0000336;-0.00000639
255631;5.6;1.17220847;-71.43693686;0.00002562;-0.00000417
255663;5.9;5.36899347;-77.42688617;0.00000336;-0.00000278
255670;2.9;6.4384064;-77.25436909;0.00281904;0.00008944
255710;5;12.14734616;-74.92340749;0.0001386;-0.00000889
255880;6;35.71764595;-73.6458372;-0.00008484;0.00000278
255898;5.3;37.91892194;-79.10929769;0.00018228;-0.00001444
255929;4.7;42.61898178;-75.06678794;-0.00003486;-0.00000611
255945;5.5;45.56434114;-71.9024343;0.0000231;0.00000444
255962;5.7;46.88353339;-78.98945608;0.00010416;0.00001833
255973;5.5;48.99022604;-77.38853064;0.00014196;0.00001639
255998;5.6;52.49503935;-78.35187816;-0.0000231;-0.00000806
256029;3.2;56.80994136;-74.23898739;0.00005166;0.00003167
256116;5.9;69.58746224;-77.6556471;-0.00004578;0.00000139
256122;5.7;70.76679602;-70.93104474;0.00001008;0.00000944
256145;5.3;73.79672226;-74.93696311;0.00002772;0.00001583
256154;5.3;75.67957684;-71.31392278;0.00000042;0.00000722
256201;5.1;82.97099623;-76.34102992;0.0001365;0.00007861
256208;5.6;83.68567997;-73.741182;-0.00001344;0.00001167
256248;5.6;87.56841466;-79.36140609;-0.00003066;0.00001833
256274;5.1;92.55997032;-74.75305447;0.00012264;-0.00005861
256331;5.9;101.2336612;-70.43378882;0.00000546;0.00000194
256344;5.5;102.8621866;-70.96352;-0.00000126;0.00000583
256355;5.5;104.1429082;-79.42026435;-0.0000168;-0.00000056
256373;5.8;107.1756803;-70.49714995;0.00000546;0.00002778
256374;3.9;107.1871131;-70.49904186;0.00002058;0.00002917
256415;5.4;111.4085273;-79.09407821;-0.00005166;0.00000306
256438;3.9;115.4549285;-72.6060674;0.0000252;0.00000528
256496;4.1;124.6318364;-76.91969114;0.00013692;0.00003
256497;5.4;124.9544198;-71.51501729;-0.00001176;0.00000833
256499;5.7;125.0030158;-71.50521169;-0.00000756;0.00001222
256503;4.3;125.1607282;-77.48454981;-0.0001701;0.00001111
256505;5.4;125.5190573;-73.40043987;-0.00002856;0.00000417
256524;6;128.1758876;-73.35657649;-0.00003738;0.00002278
256535;5.3;129.7714753;-70.38688934;0.00001302;-0.00001222
256543;5.6;130.3321256;-78.96351999;-0.00003738;0.00000611
256552;5.8;131.4801014;-79.50433963;-0.0000441;0.00002361
256582;4.5;136.2882698;-72.60275112;0.00000588;-0.00000139
256583;4.9;136.4097364;-70.53882233;-0.00000672;-0.00000139
256599;5.5;139.3557455;-74.89433503;-0.00001554;0.00000833
256600;6;139.3641954;-74.73471294;-0.00004326;0.00000917
256623;5.5;141.7765463;-71.60213097;-0.0000903;0.00002083
256634;5.5;142.901472;-73.08109027;-0.0000231;-0.00000083
256658;5.4;146.5881146;-76.77609698;0.00012096;-0.00001389
256710;4.1;156.0983391;-74.03167629;-0.00002478;-0.0000075
256722;4.9;157.582973;-71.99284822;0.00001302;-0.00000806
256723;4.9;157.7581898;-73.22174572;-0.0000168;-0.00000028
256731;4.1;158.8668068;-78.60770849;-0.00006216;0.000005
256742;6;159.8192447;-74.49366837;0;-0.00000167
256775;6;164.3148754;-75.09981553;-0.00002478;0.00000139
256800;5.8;166.7075807;-70.87798081;-0.00002604;-0.00000028
256834;5.7;171.0456863;-72.25672861;-0.00003444;-0.00000139
256857;5.7;174.3145246;-75.89650217;-0.00015876;0.00000111
256894;5;179.9053061;-78.22191696;-0.0000777;-0.00000056
256899;5;181.1936021;-76.51912761;-0.0000987;0.00001333
256905;5.2;181.9578399;-75.36685178;-0.00010836;0.00000806
256924;4.4;184.5860704;-79.31221994;-0.00007476;0.000005
256954;6;188.0419422;-73.00159292;0.00003696;-0.00000667
256955;4;188.1167258;-72.13298687;-0.00005082;-0.00000056
256983;5.6;192.4370148;-71.98638411;0.00000042;-0.00000139
256992;5.8;194.1314069;-72.18525897;-0.0000252;-0.00000306
257000;3.6;195.56802;-71.54894786;0.000231;-0.00000667
257003;6;195.7718034;-71.47603953;-0.00002016;-0.00000389
257019;5.8;198.5726129;-78.44766986;-0.00001722;-0.00000167
257041;5;201.2799764;-74.88776836;-0.00012096;-0.00003528
257042;5.8;201.4589094;-70.6275529;-0.0000567;-0.0000025
257070;6;204.6892106;-70.44510016;-0.00007056;-0.00001083
257116;6;212.11253;-74.85050203;-0.000273;0.00004805
257119;6;212.6276554;-70.30506693;-0.00002142;0.00000306
257142;5.2;215.5945769;-80.10892319;-0.00004074;-0.0000025
257163;6;217.4032655;-76.72914937;-0.00004788;-0.00000722
257193;3.8;221.9652585;-79.04479465;-0.00001638;-0.00000417
257206;5.6;223.3072424;-73.19014022;0.00002016;0.00000917
257212;5;224.4701844;-76.66267994;-0.00009744;-0.00000333
257218;6;225.0492886;-77.16021662;-0.00000336;0.00000111
257289;5.6;232.8782789;-73.38964018;-0.0000063;-0.00000417
257303;6;234.8278842;-77.91809452;-0.0001008;-0.00003639
257307;5.8;235.0884633;-73.44677326;-0.000021;-0.00000667
257310;6;235.4786053;-76.08189648;-0.00001134;-0.00000889
257357;5.7;241.4826029;-72.40083156;-0.0000336;0.00002083
257380;4.8;245.0866921;-78.69584776;-0.0000189;-0.00001056
257381;5.2;245.1117458;-78.66738665;-0.0000105;-0.00000694
257407;3.9;248.3634555;-78.89708666;-0.00018186;-0.00002028
257409;5.6;248.5794349;-70.98843107;-0.00002898;-0.00000667
257424;4.2;250.769698;-77.51752755;-0.00036708;-0.00009833
257491;5.6;260.5245309;-70.12330288;-0.00000462;-0.00000389
257569;5.7;272.8154311;-75.89143837;0.00000924;-0.00008111
257571;5.9;273.1438311;-73.67174866;-0.00005292;-0.00006416
257584;5.6;275.9004151;-75.04411026;-0.0000063;0.00000833
257601;5.9;278.231383;-73.96607088;0.00000798;-0.00003028
257620;4.1;280.7591506;-71.42821186;-0.00000042;-0.00004417
257736;5.5;297.3557396;-72.50337041;0.00000546;0.00000444
257757;4.1;300.1479238;-72.91052067;0.00007014;-0.00003639
